,dhlabid,title,authors,urn,oaiid,sesamid,isbn10,city,timestamp,year,publisher,langs,subjects,ddc,genres,literaryform,doctype
0,100379185,Utredning av program for overvåking av klimaendringseffekter i norske kyst-og havområder,"Mork , Kjell Arne",URN:NBN:no-nb_digibok_2018091805014,oai:nb.bibsys.no:991303287074702202,3f7e7b83f34ee1bc99ffa78879b56f41,,Bergen,20120101,2012,Havforskningsinstituttet,nob,Norway / Monitoring / Coasts / Marine areas / Climatic change / klimaendringer / overvåke / kyst- / hav- / miljøeffekt,,,Uklassifisert,digibok
1,100314498,"Penge, kredit og priser : en utredning av aarsakerne til pengeværdiens fald","Aarum , Thorvald",URN:NBN:no-nb_digibok_2016110848569,oai:nb.bibsys.no:999421106764702202,417f9125ee73790ce6afc88f762b8986,,Kristiania,19180101,1918,,nob,,,,Uklassifisert,digibok
2,100533170,Utredning av praktiske og økonomiske konsekvenser av forslag om at folketrygden vederlagsfritt skal leie ut hjelpemidler til kommunene ved midlertidig behov,"Hofseth , Christina / Hem , Karl-Gerhard / Lippestad , Jan",URN:NBN:no-nb_digibok_2011032305014,oai:nb.bibsys.no:990005888904702202,a91c4a05c0ca4c81da2be8b7ac0b640f,8214020387,Trondheim,20000101,2000,"SINTEF, Unimed, NIS Ledelse, organisasjon og samhandling",nob,hjelpemiddelteknologi,,,Uklassifisert,digibok
3,100160135,Lønnsglidningen 1950-1962 : en utredning av LO's og NAF's lønnsglidningskomité,"Ahlsen , Egil",URN:NBN:no-nb_digibok_2013072208251,oai:nb.bibsys.no:990219015114702202,21e47712bcd2c4716a2998bb8a31a6d6,,Oslo,19630101,1963,[s.n.],nob,,,,Uklassifisert,digibok
4,100375272,Spesialisthelsetjenestens håndtering av henvisninger og utredning av pasienter med tykk- og endetarmskreft : oppsummering av landsomfattende tilsyn i 2012,,URN:NBN:no-nb_digibok_2018062905093,oai:nb.bibsys.no:991321509134702202,6657d4d801a6c087ea5f36874a4d836e,,Oslo,20130101,2013,Helsetilsynet,nob,,,,Uklassifisert,digibok
5,100215689,"Nemndsbehandling av forbrukertvister : utredning av utvalg oppnevnt ved kongelig resolusjon 27. november 2009 : avgitt til Barne-, likestillings- og inkluderingsdepartementet 29. november 2010","Taraldsrud , Liv Synnøve",URN:NBN:no-nb_digibok_2014070205053,oai:nb.bibsys.no:991026232104702202,22e141cd7b90b86c339d484373161a71,,Oslo,20100101,2010,"Departementenes servicesenter, Informasjonsforvaltning",nob,utenrettslig / tvisteløsning / forbrukersaker / tvisteløsningsnemnder / forbrukerorganisasjoner / norge / forbrukere / tvister / forbrukervern / rettigheter / nemnder / forbrukerrådet / norden / skandinavia / bransjenemnder / klagenemnder / eu,343.071,,Faglitteratur,digibok
6,100433379,Norsk skole i møte med autismen - full forståelse eller full fadese? : utredning av tilfellet A,"Uggerud , Ken",URN:NBN:no-nb_digibok_2021012207531,oai:nb.bibsys.no:999919859897302202,9d242141df3ae5d80fc645ea733feb31,,Oslo,20160101,2016,SPISS forl.,nob,Skolen / Rettigheter / Asperger syndrom / Tourettes syndrom / Barns rettigheter / Hjem og skole (Relasjon) / Spesialpedagogikk / Inkludering / Autisme / rettigheter / skole,371.94,,Faglitteratur,digibok
7,100100532,Kulturminner og kulturmiljøer : utredning av forskningsbehov 2004-2014,,URN:NBN:no-nb_digibok_2012081008021,oai:nb.bibsys.no:990309504064702202,082fb81e16387812e1444fd4023d0d43,8212018180,Oslo,20030101,2003,"Norges forskningsråd, Området for miljø og utvikling",nob,Kulturminner / Kulturmiljøer / Kulturminneforskning / Utredninger / Kulturminner / Kulturmiljø / Kulturvern / Kulturpolitikk / Forskning / Norge / Kulturminner / kulturpolitikk / norge / kulturminnevern / politikk / forskning,,,Uklassifisert,digibok
8,100375561,"Ute av syne, ute av sinn? : tobakk under disk - en konsekvensutredning av regjeringens forslag til forbud mot synlig framstilling av tobakksvarer i butikk","Jacobsen , Eivind / Lavik , Randi",URN:NBN:no-nb_digibok_2018050909548,oai:nb.bibsys.no:990717728554702202,22d638e94c2e5e39c02c6f48e0dd1017,,Oslo,20070101,2007,Statens institutt for forbruksforskning,nob,,,,Uklassifisert,digibok
9,100093014,Interkommunalt samarbeid i Nord-Rogaland og Sunnhordland : utredning av et beslutningsgrunnlag for videreutvikling av samarbeidet,"Prestholdt , Ragnar / Sanda , Karl Gunnar / Mo , Willy",URN:NBN:no-nb_digibok_2012070908159,oai:nb.bibsys.no:999607184514702202,6d0ad1378931573f0a761b2c0b8e8a30,8274011600,Bø,19950101,1995,"Telemarksforsking, Bø",nob,,,,Faglitteratur,digibok
10,100358372,"Konsekvensutredning av kraftutbyggingsprosjekt i Grunnåi i Seljord, Telemark","Muniz , Ivar Pors",URN:NBN:no-nb_digibok_2009010700009,oai:nb.bibsys.no:999714238654702202,684f77bb7f0abd33cd972d522122383b,8242607966,Trondheim,19970101,1997,Norsk institutt for naturforskning,nob,vassdragsutbygging / vannkjemi / bunndyr / fisk / flora / fugl / pattedyr / landskapsanalyse / kraftverk / oljeutvinning / konsekvensanalyse / vassdragsregulering,,,Uklassifisert,digibok
11,100273665,Utredning av fødsels- og nyfødtomsorgen i Helse Øst,,URN:NBN:no-nb_digibok_2015120808139,oai:nb.bibsys.no:990504565714702202,d8001de103151f0f8054d05356c91c0d,,Hamar,20030101,2003,Helse Øst,nob,,,,Uklassifisert,digibok
12,100542360,Kommunal- og arbeidsdepartementet : overføring av arbeidsoppgaver til fylkene : delegering av myndighet : delutredning av 25. januar 1973,"Juel , Dagfin",URN:NBN:no-nb_digibok_2011052706024,oai:nb.bibsys.no:999107514554702202,87be0b5bfb0203bb7734376c0a7c4d86,8200700801,Oslo,19730101,1973,Universitetsforl.,nob,,352,,Faglitteratur,digibok
13,100323933,Innstilling fra Utvalget til utredning av en del alderstrygdspørsmål,,URN:NBN:no-nb_digibok_2017020648027,oai:nb.bibsys.no:991142326524702202,840aec93976e7faac143c62eb9160e7a,,,19520101,1952,,nob,,,,Uklassifisert,digibok
14,100268957,Synsfunksjonsutredning av barn og unge med autisme,"Nyheim , May / Tangvold , Kari",URN:NBN:no-nb_digibok_2015102308082,oai:nb.bibsys.no:990521702844702202,f60df7e59643d6a9a26eef1c3f4d0bd6,8280750169,Oslo,20040101,2004,"Autismeteamet, Institutt for spesialpedagogikk, UiO",nob,Vision Tests / Autistic Disorder,,,Uklassifisert,digibok
15,100139361,Utredning av alternative ventilasjonsløsninger for ny ungdomsskole på Mæla i Skien,"Wachenfeldt , Bjørn Jenssen",URN:NBN:no-nb_digibok_2013020608066,oai:nb.bibsys.no:990505367964702202,d8076c0a14e7a457606e9733328b2ffe,8214034175,Trondheim,20040101,2004,"SINTEF, Bygg og miljø, Arkitektur og byggteknikk",nob,Komfort / naturlig / ventilasjon,,,Uklassifisert,digibok
16,100240785,"Nytelse og glede, i psykologiens lys : 2 foredrag holdt i Oslo på kurset til utredning av alkoholspørsmålet høsten 1917","Aall , Anathon",URN:NBN:no-nb_digibok_2015012708076,oai:nb.bibsys.no:999523499814702202,937e81d196d073cc5fd3d57036f3cbb2,,Oslo,19280101,1928,,nob,alcohol drinking attitudes,,,Faglitteratur,digibok
17,100438832,Nattstøy og søvnforstyrrelser : utredning av indikator og grunnlag for nasjonalt mål for reduksjon av søvnforstyrrelser på grunn av støy,,URN:NBN:no-nb_digibok_2021031048509,oai:nb.bibsys.no:991305641504702202,c5d764046ae1b25bdfe6f69759c973d2,,Oslo,20130101,2013,Folkehelseinstituttet,nob,"Environmental Exposure / Noise, Transportation / Sleep Deprivation",,,Uklassifisert,digibok
18,100370179,Yrkessykdommer : Yrkessykdomsutvalgets utredning av hvilke sykdommer som bør kunne godkjennes som yrkessykdom : utredning fra et ekspertutvalg oppnevnt ved kongelig resolusjon 16. november 2007  : avgitt til Arbeids- og inkluderingsdepartementet 24. juni 2008 : Sentrale underlagsdokumenter : særskilt vedlegg til NOU 2008: 11,,URN:NBN:no-nb_digibok_2018041748621,oai:nb.bibsys.no:990811034174702202,b690d1df400eb0113daa3fb5db719b1a,,Oslo,20080101,2008,"Departementenes servicesenter, Informasjonsforvaltning",mul / nob / eng / swe,arbeidsmedisin / yrkesskader / yrkessykdomslister / yrkessykdomyrkessjukdom / yrkesskadar,,,Uklassifisert,digibok
19,100077337,Utredning av demens : organisering og samarbeid mellom primær- og spesialisthelsetjenesten : erfaringer fra tre fylker og 17 kommuner,"Brækhus , Anne / Lillesveen , Birger",URN:NBN:no-nb_digibok_2012022305049,oai:nb.bibsys.no:990522158904702202,e0439eab360eff7dc7203003c3843876,8280610375,Tønsberg,20050101,2005,Aldring og helse,nob,Alzheimer Disease / Primary Health Care / Dementia / Diagnosis / Norway / senil / demens / diagnostikk / primærhelsetjenesten / spesialisthelsetjenesten / aldersdemens / utredning / behandling / organisering / samarbeid / utgreiing / spesialisthelsetjeneste,618.976898 / 618.97683,,Faglitteratur,digibok
20,100361328,Konus-rapporten : kartlegging og oftalmologisk nasjonal utredning av framtidig status : 2012,"Skau , Alexander",URN:NBN:no-nb_digibok_2018011108069,oai:nb.bibsys.no:991324475254702202,bb8050c32fcd1a50dbc40eb1779163b6,,[Bodø],20120101,2012,Norsk oftalmologisk forening,nob,,,,Uklassifisert,digibok
21,100213920,Interdepartementalt utvalg til utredning av norsk selfangst : utredningen avgitt av utvalget 27. mars 1981,,URN:NBN:no-nb_digibok_2014071508064,oai:nb.bibsys.no:999824557554702202,fc0db9d2af66d982572eed75b0b6d7f2,,Oslo,19810101,1981,Departementet,nob,selfangst / norge,,,Faglitteratur,digibok
22,100338237,Indstilling fra en av Arbeidsdepartementet nedsat komite til utredning av spørsmaalet om forebyggelse av brandkatastrofer,,URN:NBN:no-nb_digibok_2017063048058,oai:nb.bibsys.no:990116573594702202,3d982edf24f67652eecbdb996e65d639,,[Kristiania],19170101,1917,[s.n.],nob,,,,Uklassifisert,digibok
23,100018343,Bommer i boligområder : utredning av egenskaper og etablering av informasjonsgrunnlag,"Gjære , Jorun / Nicolaisen , Tor",URN:NBN:no-nb_digibok_2010092808124,oai:nb.bibsys.no:999918108804702202,926d6fecc23208bab878e95a9fcc71cc,,Trondheim,19980101,1998,"Trondheim kommune, Avdeling byutvikling",nob,trondheim / trafikksikkerhet,,,Uklassifisert,digibok
24,100428770,Sammenknytning av det norske og svenske statsbanenett over grensen mot Nordre Bohuslän : innstilling og forslag avgitt av den til spørsmålets utredning av den norske og svenske regjering nedsatte blandede kommisjon (Den norsk-svenske mellemrikskommisjon),,URN:NBN:no-nb_digibok_2020111707553,oai:nb.bibsys.no:991013750854702202,86920251beb66c1ca91a7d335d5033dd,,Kristiania,19230101,1923,[S.n.],nob,,,,Uklassifisert,digibok
25,100089318,"Gjenbruk av høreapparater : en utredning av praksis ved Høresentralen i Hordaland fylke, med tanke på en eventuell modell for hele landet","Grut , Lisbet / Hem , Karl-Gerhard",URN:NBN:no-nb_digibok_2012070908171,oai:nb.bibsys.no:990120847194702202,b9b3cca029fea6a8a5858da25fc94ac7,8214024137,,20010101,2001,"SINTEF Unimed, NIS helse og rehabilitering",nob,Høreapparater / Gjenbruk,,,Uklassifisert,digibok
26,100436362,Organisering av tradisjonshåndverkere : utredning av bransjenettverk : prosjekt juni 2019-juni 2020,"Stranden , Marit / Stranden , Marit / Egge , Anne Martinsheimen / Bergseth , Hanne / Smedsrud , Inger / Falk , Eivind",URN:NBN:no-nb_digibok_2021021948523,oai:nb.bibsys.no:999920117193202202,f1d67a6454ff5b0d916aacfecef73305,,,20200101,2020,Norsk håndverksinstitutt,nob,,680.60481,tekst,Faglitteratur,digibok
27,100241366,Markedstilpasning av idrettsfaglig utdanning : utredning av mellomfagstillegg i idrett/kroppsøving ved Bergen lærerhøgskole. 2 : Tidligere studenters syn på årskursstudiet i kroppsøving ved Bergen Lærerhøgskole,"Ellingsen , Jan Emil",URN:NBN:no-nb_digibok_2015021206031,oai:nb.bibsys.no:991400437994702202,c56bc99d80dfebb0523a35fa6b73b8b7,,,19870101,1987,Bergen lærerhøgskole,und,,,,Faglitteratur,digibok
28,100438815,Utredning av behov for endringer i personopplysningsloven : skrevet etter oppdrag fra Justisdepartementet og Moderniseringsdepartementet,"Schartum , Dag Wiese / Bygrave , Lee A.",URN:NBN:no-nb_digibok_2021030948683,oai:nb.bibsys.no:990702153834702202,d5be2d861767e79e3f5dc8c32de70399,,Oslo,20060101,2006,Justis- og politidepartementet,nob,personvern / lover / endringer,,,Uklassifisert,digibok
29,100226914,Utstein kloster : planlagte vedlikeholdstiltak : utredning av konsekvensene for kulturminnet,"Dunlop , A.R.",URN:NBN:no-nb_digibok_2009070604002,oai:nb.bibsys.no:999515913984702202,cbca56d4d2f8fa78d95925e0657cf3d3,8242605769,Oslo,19950101,1995,Norsk institutt for kulturminneforskning,nob,klostre / norge / Utstein kloster / vedlikehold / konsekvensutredninger / Rogaland / Mosterøy / Rennesøy / mosterøy / rennesøy / kulturminne / utstein / kloster,,,Uklassifisert,digibok
30,100447048,§4 - veileder : avklaring om konsekvensutredning av tiltak på vedlegg II i forskrift om konsekvensutredninger av 21. mai 1999,,URN:NBN:no-nb_digibok_2009020304100,oai:nb.bibsys.no:990200399304702202,e78a36269886066f91051f9730ab5986,8245703443,[Oslo],20010101,2001,Miljøverndepartementet,nob,konsekvensutredninger / plan / bygningsloven,,,Uklassifisert,digibok
31,100494542,Universitetsbibliotekets overgang til selvstendig riksbibliotek : utredning avgitt til det Akademiske kollegium,"Munthe , Wilhelm",URN:NBN:no-nb_digibok_2013082724007,oai:nb.bibsys.no:990002906964702202,bc7420f3f78315df1d9ee86507ab273e,,,19250101,1925,,nob,Universitetsbibliotek,,,Uklassifisert,digibok
32,100006147,"Rammebetingelser, styringsmuligheter og virkemidler for en bærekraftig utvikling : utredning av og forslag til et samfunnsvitenskapelig forskningsprogram for miljø og bærekraftig utvikling",,URN:NBN:no-nb_digibok_2008120304008,oai:nb.bibsys.no:990102800574702202,d9f1e4117bb9a4a2395673ef67952e91,8212015238,Oslo,20010101,2001,"Norges forskningsråd, Området for miljø og utvikling",nob,forskning / miljøvern / rambu,,,Uklassifisert,digibok
33,100064323,Utredning av nogen sprogspørsmaal,,URN:NBN:no-nb_digibok_2011112108004,oai:nb.bibsys.no:999431391714702202,a39ba72362af41c2a24801a42f19aa37,,Kristiana,19130101,1913,<Forbundet>,nob,,,,Uklassifisert,digibok
34,100552695,Utredning av miljøpåvirkningene fra produksjonen ved Håg asa på Røros,"Vogelsang , Christian / Iversen , Eigil Rune / Aanes , Karl Jan",URN:NBN:no-nb_digibok_2011080106068,oai:nb.bibsys.no:990421926764702202,4aa0bf9432eb90c6e37b63ee3e18ce20,8257745650,Oslo,20040101,2004,Norsk institutt for vannforskning,nob,,,,Uklassifisert,digibok
35,100195336,"Omsorg og kunnskap! : norsk kreftplan : rapport fra et utvalg for utredning av nasjonal kreftplan, oppnevnt av Sosial- og helsedepartementet14. februar 1996 : avgitt til Sosial- og helsedepartementet 10. juni 1997","Søreide , Odd",URN:NBN:no-nb_digibok_2009031700081,oai:nb.bibsys.no:999714198924702202,a8db2b8a3733f5e5f62c22c56fd0058e,8258304356,Oslo,19970101,1997,"Statens forvaltningstjeneste, Statens trykning",nob,Neoplasms / Health Planning / Norway / kreft / behandling / tjenester / folkehelse / kreftbehandling / cancer / kreftomsorg / helsepolitikk / omsorgsarbeide / sykdommer / sykdomhelsevesen / offentlige / publikasjoner / nasjonal / kreftplan / dødelighet / forebyggende / tiltak,362.196994,,Faglitteratur,digibok
36,100456176,Interkommunalt samarbeid i Hallingsdalsregionen : utredning av og forslag til et mer aktivt interkommunalt samarbeid,"Sanda , Karl Gunnar / Mo , Willy",URN:NBN:no-nb_digibok_2008013100038,oai:nb.bibsys.no:999428670254702202,9b5f77041536cb23152ebd3b8efd6301,8274010914,Bø,19940101,1994,Telemarksforsking,nob,kommunalt / samarbeid,,,Uklassifisert,digibok
37,100176371,Livets lov : en utredning av et av kristendommens grundkrav,"Hanssen , Eugène",URN:NBN:no-nb_digibok_2013110608104,oai:nb.bibsys.no:999800040124702202,1d5cdf7477f7a2bff3878b3bd715e128,,Kristiania,19210101,1921,Under Kirkehvælvs forl.,nob,kristen / etikk,,,Uklassifisert,digibok
38,100258203,Utredning av behovet for busstasjon i Larvik,"Frostad , Trond",URN:NBN:no-nb_digibok_2015070608150,oai:nb.bibsys.no:999222551994702202,da533ba7fdb255a5e47563d42381d311,,,19680101,1968,Transportøkonomisk institutt,nob,,388,,Faglitteratur,digibok
39,100297088,Utredning av ikke-kommersiell GA- og luftsportsvirksomhet som opererer etter forskrift NZ CAR part 149 i New Zealand,"Oltedal , Helle A. / Njå , Ove",URN:NBN:no-nb_digibok_2016060108010,oai:nb.bibsys.no:990701748904702202,294262758e16ec1500f3f5c90957ff81,8249004248,Stavanger,20050101,2005,Universitetet i Stavanger,nob,,,,Uklassifisert,digibok
40,100575927,Utredning av Ekne kompetansesenter : nyttig eller bare nytt?,"Groven , Berit",URN:NBN:no-nb_digibok_2010050605028,oai:nb.bibsys.no:999614140904702202,c5821a5dee873f29c327f94272321adf,8277320515,Steinkjer,19960101,1996,Nord-Trøndelagsforskning,nob,ekne / kompetansesenter / pedagogisk-psykologisk / rådgivning,,,Uklassifisert,digibok
41,100422098,Spredt eller samla? : utredning av ungdomsskolestruktur i Vågan kommune,"Solstad , Karl Jan / Andrews , Therese / Løvland , Jarle",URN:NBN:no-nb_digibok_2020092207576,oai:nb.bibsys.no:999919851398302202,9cad53f5b778b020ac3f025f57050f5f,,,20160101,2016,Nordlandsforskning,nob,,,,Faglitteratur,digibok
42,100288605,"Våle og Ramnes - to eller én? : utredning av et beslutningsgrunnlag for status quo, utvidet samarbeid eller sammenslåing","Lie , Kjetil / Mo , Willy",URN:NBN:no-nb_digibok_2016033108003,oai:nb.bibsys.no:999901778904702202,d40271d14c87c2a03ab229590bd5a6f4,,Bø,19980101,1998,Telemarksforsking-Bø,nob,kommunesammenslåing / vestfold / våle / ramnes / re,,,Uklassifisert,digibok
43,100102417,Rapport fra arbeidsgruppe for utredning av tilsynsgebyrer : Internkontroll,,URN:NBN:no-nb_digibok_2012081608220,oai:nb.bibsys.no:991202395664702202,49aa2d0bbf1fbc60327c116a57c6bbdb,,Oslo,19940101,1994,Arbeidsguppen,nob,,,,Faglitteratur,digibok
44,100419265,Psykose og vold : forskning med relevans for utredning av tilregnelighet,"Bjørkly , Stål / Grøndahl , Pål",URN:NBN:no-nb_digibok_2020090807565,oai:nb.bibsys.no:999919845494302202,cd9b00ba24890331fec81d23dc7843d6,,Molde,20160101,2016,Høgskolen i Molde - vitenskapelig høgskole i logistikk,nob,,,,Faglitteratur,digibok
45,100450590,"Utredning av biologiske konsekvenser ved masseuttak i munningen av Verdalselva, med vekt på marine dykkender","Nygård , Torgeir",URN:NBN:no-nb_digibok_2008102300017,oai:nb.bibsys.no:990005406684702202,ea55c0daa528836c888e5f8bcee2a49e,8242611068,Trondheim,20000101,2000,Norsk institutt for naturforskning,nob,masseuttak / miljøkonsekvensanalyse / verdalselva / ender / vandring,,,Uklassifisert,digibok
46,100008929,Utredning av konsekvenser og forslag til løsninger ved rehabilitering av Holtermannsveien 1 (TEAB). Del 1 : Rapport (rapport og vedlegg er innbundet separat),"Vik , Tor Arvid",URN:NBN:no-nb_digibok_2010070108072,oai:nb.bibsys.no:990018728184702202,e690dc3ecb4954bb5483fc4d096b6e67,8214014193,Trondheim,19990101,1999,"SINTEF, Bygg og miljøteknikk, Arkitektur og byggteknikk",nob,vvs / dobbel / fasade / energibruk / inneklima,,,Faglitteratur,digibok
47,100092631,"Alkoholens virkninger i sin almindelighet : og dens indvirkning paa sjælsvirksomheten : 2 foredrag holdt i Kristiania på ""Kurset til utredning av alkoholspørsmaalet"" høsten 1917","Sjövall , Einar",URN:NBN:no-nb_digibok_2012051608231,oai:nb.bibsys.no:991214168444702202,ec46ebd6499119f0499cd993612fbb91,,Kristiania,19180101,1918,Johansen & Nielsens boktrykkeri,nob,,,,Uklassifisert,digibok
48,100125700,Økonomisk utredning av Oppdrift kommunene,"Haver , Maj-Britt / Friestad , Liv Bente Hannevik / Cruickshank , Jørn",URN:NBN:no-nb_digibok_2012120308044,oai:nb.bibsys.no:990109306804702202,b5dc04e0c8d146a2bcca12cff7f3c889,,Kristiansand,20010101,2001,Agderforskning,nob,nome / kragerø / tvedestrand / risør / økonomisk / effektivitet / kommuner,,,Uklassifisert,digibok
49,100375199,Sjømatindustrien : utredning av sjømatindustriens rammevilkår : utredning fra utvalg oppnevnt ved kongelig resolusjon 22. mars 2013 : avgitt til Nærings- og fiskeridepartementet 16. desember 2014,"Utvalget om sjømatindustriens rammevilkår / Tveterås , Ragnar",URN:NBN:no-nb_digibok_2018062905012,oai:nb.bibsys.no:991500149374702202,3465768933dfc79fae9f0305cd2fbe52,,Oslo,20140101,2014,"Departementenes sikkerhets- og serviceorganisasjon, Informasjonsforvaltning",nob,sjømat / industri / sjømatindustri / vilkår / utfordringer / muligheter,338.3727,,Faglitteratur,digibok
50,100085283,Utredning av to-fargesystemet for vegmerking,"Vaa , Torgeir",URN:NBN:no-nb_digibok_2012062108191,oai:nb.bibsys.no:999505413384702202,30305a2c515c62f9e57b3a622a070a07,8259576236,[Oslo],19940101,1994,"Vegdirektoratet, Driftsavdelingen, Vedlikeholdskontoret",nob,Veier / Merking,,,Uklassifisert,digibok
51,100116151,Eksportmarkedsføring av fiskeprodukter : innstilling fra utvalg for utredning av ett-årig studietilbud på 3-dje års nivå i høgskolesystemet,"Nordnes , Åshild J.",URN:NBN:no-nb_digibok_2012101609003,oai:nb.bibsys.no:999308299644702202,61a317f85b30fa8cd458cde06cf90b66,,Bodø,19920101,1992,Nordlandsforskning,nob,bodø,,,Faglitteratur,digibok
52,100154676,Psykisk helsearbeid og rusarbeid i kommunene : utredning av muligheter for utvikling  av ny statistikk i KOSTRA : statusrapport 2012,"Vold , Borgny / Abrahamsen , Dag R.",URN:NBN:no-nb_digibok_2013071808193,oai:nb.bibsys.no:991307980964702202,9a54f3cb098fefe117934e9f9ca225f6,,Oslo,20130101,2013,Statistisk sentralbyrå,nob,,,,Uklassifisert,digibok
53,100348972,En Kirkerettslig og teologisk utredning av de juridiske sider ved dåpsforpliktelsen,,URN:NBN:no-nb_digibok_2017092148179,oai:nb.bibsys.no:998320017754702202,867951280f453b6f765db8e40b88e9d2,,[Oslo],19810101,1981,Kirkerådet,nob,,265,,Faglitteratur,digibok
54,100104890,System for omfordeling av melkekvoter : utredning av partssammensatt arbeidsgruppe : instillingen avgitt 6. november 1996,,URN:NBN:no-nb_digibok_2012083108271,oai:nb.bibsys.no:990320035444702202,a2503378ef8689b15d387920d42a661f,,[Oslo],19960101,1996,[Arbeidsgruppen],nob,,,,Faglitteratur,digibok
55,100154652,Konsekvensutredning av endret skolestruktur i Nord-Trøndelag fylkeskommune,"Iversen , Jon Marius Vaag",URN:NBN:no-nb_digibok_2013071808154,oai:nb.bibsys.no:991306854294702202,a554964611782ae45ce4301e41bf4c61,,Steinkjer,20120101,2012,Trøndelag forskning og utvikling,nob,skolestruktur / nord-trøndelag / fylkeskommune,371.2,,Uklassifisert,digibok
56,100205303,"Modeller for driftstilskudd i barnehagesektoren : en utredning av gjeldende tilskuddsmodeller og forslag til ny, statlig modell for driftstilskudd til barnehager","Veland , Geir / Bogen , Hanne",URN:NBN:no-nb_digibok_2014050805141,oai:nb.bibsys.no:990520676024702202,6082c4e4e86a937492aa297f4f212b70,8274225066,Oslo,20050101,2005,Fafo,nob,barnehager / finansiering / tilskuddsordninger / drift / barnehagar / tilskot / sordningar / driftstilskot,,,Uklassifisert,digibok
57,100033766,Utredning av LCA-laboratorium ved NTNU,"Vold , Mie / Røine , Kjetil / Lamvik , Trond",URN:NBN:no-nb_digibok_2011011105027,oai:nb.bibsys.no:999820991264702202,6e0436002188626d40b7c0cd228a9b37,8275202973,Fredrikstad,19970101,1997,Stiftelsen Østfoldforskning,nob,,,,Uklassifisert,digibok
58,100400527,Utredning av et nasjonalt kompetansesenter for kjemikalie- og eksplosivvern,"Sellevåg , Stig Rune / Røen , Bent Tore",URN:NBN:no-nb_digibok_2020042248135,oai:nb.bibsys.no:999919917985202202,46ccbe9495a94a2b4a2a22b2f45ee10a,,Kjeller,20180101,2018,Forsvarets forskningsinstitutt,nob / eng,,,,Faglitteratur,digibok
59,100109038,Utredning av kunstens og kulturlivets vilkår,"Jensen , Brikt",URN:NBN:no-nb_digibok_2012082809004,oai:nb.bibsys.no:990903068564702202,ffa43b4321fbec575c9bce4f9692feec,,Oslo,19620101,1962,,nob,,,,Uklassifisert,digibok
60,100088355,Utredning av EF's markedsordning for fisk og fiskeprodukter : Innstilling avgitt 9.mai 1972,"Midtgaard , Arnulv",URN:NBN:no-nb_digibok_2012041908108,oai:nb.bibsys.no:990006911784702202,30f770ef945940b3321a516b7c88e735,,trondheim,19720101,1972,,nob,,382.9 / 338.3,,Faglitteratur,digibok
61,100205233,Samferdselsdepartementet : overføring av arbeidsoppgaver til fylkene : delegering av myndighet : delutredning av 22 april 1974,"Juel , Dagfin",URN:NBN:no-nb_digibok_2014050505030,oai:nb.bibsys.no:999107529904702202,f0a3ccfdbf3895332e2e1051aa102de7,8200701549,Oslo,19740101,1974,Universitetsforl.,nob,samferdsel / lokalforvaltning / fylkesforvaltning,352,,Faglitteratur,digibok
62,100362005,Utredning av tungmetallforurensing på bane C i Avgrunnsdalen i Hurum kommune,"Mariussen , Espen / Strømseng , Arnljot Einride",URN:NBN:no-nb_digibok_2018011208014,oai:nb.bibsys.no:991308653624702202,48641bb1c26224c401b0a58de991bb23,,Kjeller,20130101,2013,Forsvarets forskningsinstitutt (FFI),nob,,,,Uklassifisert,digibok
63,100257917,Organisering av karriereveiledning i videregående opplæring i Akershus : en utredning av ulike organisasjonsmodeller for karriereveiledning i førstelinjetjenesten i videregående opplæring i Akershus fylkeskommune,"Røste , Rannveig / Borgen , Jorunn Spord",URN:NBN:no-nb_digibok_2015070208138,oai:nb.bibsys.no:990827933104702202,432c0c50da998869d91d4d8fa364699d,,Oslo,20080101,2008,NIFU STEP,nob,rådgivning / elever,373.142,,Faglitteratur,digibok
64,100152281,"Konsekvensutredning for gasskraftverk : alternative byggesteder: Kårstø, Kollsnes, Tjeldbergodden : utredning av konsekvenser for: samfunn, miljø, naturressurser",,URN:NBN:no-nb_digibok_2013062008012,oai:nb.bibsys.no:999618600144702202,b907ce094f1ce525993c8249903d7d32,,[Lysaker],19960101,1996,Naturkraft,nob,Kraftverk / Gasskraft / kraftverk / norge / aure / stemshaug / tysvær / øygarden,,,Faglitteratur,digibok
65,100225694,Utredning av spørsmålet om revisjon av loven om landslott,"Larsen , Karl Hess",URN:NBN:no-nb_digibok_2014091106045,oai:nb.bibsys.no:999826134314702202,2ac594f4c238208c101bcd91a9afe46d,,[Oslo],19580101,1958,[Komiteen],nob,,,,Uklassifisert,digibok
66,100556261,Innstilling fra Arbeidsgruppen for utredning av disponeringsmuligheter for kloakkslam og husholdningsavfall fra Oslo. Del 1 : Disponering av kloakkslam,,URN:NBN:no-nb_digibok_2012041308199,oai:nb.bibsys.no:990706934124702202,1333165620a54be8ac97f697f71deebd,,[Oslo],19730101,1973,Arbeidsgruppen,nob,,,,Uklassifisert,digibok
67,100146294,Dåpspraksis og dåpsopplæring i Den norske kirke : en utredning avgitt til Bispemøtet våren 1982 med Bispemøtets vedtak og studieplan for sju samvær,,URN:NBN:no-nb_digibok_2013041906126,oai:nb.bibsys.no:998420989924702202,59dda4673ddc04a1442e3aa294de6e2c,8271121782,[Oslo],19820101,1982,IKO's læremidler,nob,dåp / sakrament / dåpsopplæring / religionspedagogikk,265,,Faglitteratur,digibok
