,dhlabid,title,authors,urn,oaiid,sesamid,isbn10,city,timestamp,year,publisher,langs,subjects,ddc,genres,literaryform,doctype
709,100521495,Folketrygdens forhold til helsetjenestene og andre ordninger. Delutredning 1,"Kjønstad , Asbjørn",URN:NBN:no-nb_digibok_2007080600025,oai:nb.bibsys.no:998610781364702202,3ddbc8a6111c40bfcb333bd78dbba544,8200710351,Oslo,19860101,1986,Universitetsforlaget,nob,Folketrygd / Helsevesen / Folketrygd / Helsevesen,344.02,,Faglitteratur,digibok
710,100575811,Gode oppvekstmiljø? : en studie av forskning og utredning,"Pettersen , Reidar J.",URN:NBN:no-nb_digibok_2008060304080,oai:nb.bibsys.no:998640904554702202,5762eb6bb0016a4ceb5dce61f4a66981,8200181464,Oslo,19860101,1986,Universitetsforlaget,nob,"barn / forskning / oppvekst / miljø / ungdom / oppvekstmiljø / norge / samfunnsforhold / barneoppdragelse / forsking / sosiologi / oppvekstvilkår / familiesosiologi, / familie / barnepsykologi / utviklingspsykologi / sosial / struktur / sosialisering",305.23,,Faglitteratur,digibok
711,100015894,Eldreomsorgen i Alta : utredning og planforslag,"Vagli , Åse",URN:NBN:no-nb_digibok_2010090806024,oai:nb.bibsys.no:998820670104702202,5011268bf10e849ac6b7be9061d0a70e,,Oslo,19870101,1987,,nob,Eldreomsorg / eldreomsorg-alta / eldreomsorg / alta,,,Uklassifisert,digibok
712,100088750,Norsk havneplan : utredning,"Vatnan , Ole",URN:NBN:no-nb_digibok_2012062606028,oai:nb.bibsys.no:998721149374702202,df4d32d1bb9e70fc955cb6f831df264c,8200710750,Oslo,19870101,1987,Universitetsforlaget,nob,havner / havnevesen / havneplanlegging / norge,387.109481,,Faglitteratur,digibok
713,100088752,Samordning av lover om arealdisponering : utredning,"Gussgard , Gunvald",URN:NBN:no-nb_digibok_2012062606030,oai:nb.bibsys.no:998721365664702202,87db37e95a762c012aca2fe4884bfb7e,8200710777,Oslo,19870101,1987,Universitetsforlaget,nob,Norge - Lover - Plan- og bygningsloven - 1985 - 1987 / Samordning / Arealplanlegging / Arealplanlegging / Lovgivning / arealbruk / bygningslover,346.044,,Faglitteratur,digibok
714,100092781,Vedlegg til Arbeidstidsutvalgets utredning,"Sellæg , Wenche Frogn",URN:NBN:no-nb_digibok_2012062706005,oai:nb.bibsys.no:998720881704702202,3a280e1799e2b6693940fe13c880c836,8299999999,Oslo,19870101,1987,Universitetsforl.,nob,Arbeidstid / Arbeidstid / arbeidstid / pensjon / arbeidsmiljø / pensjoner,331.25,,Faglitteratur,digibok
715,100098475,Marint oppdrett : faktorer av betydning for bruk av sjøområdene : utredning,,URN:NBN:no-nb_digibok_2012080208026,oai:nb.bibsys.no:999813302904702202,d54ef2eefae14fceed079b6908a40756,,[Bergen],19870101,1987,Havforskningsinstituttet,nob,fiskeoppdrett,,,Faglitteratur,digibok
716,100102001,"Norges offentlige utredninger 1972-1986 : register til titler/emner og utvalgsledere, samt kronologisk oversikt","Eriksen , Sverre A.",URN:NBN:no-nb_digibok_2012071206213,oai:nb.bibsys.no:998770031494702202,7ee493d4e76632df9d7fca03e21828f1,8273141071,Bodø,19870101,1987,Høgskolesenteret i Nordland,nob,,,,Faglitteratur,digibok
717,100113765,Fornminnevern og samisk kulturminnevern i samfunnsplanleggingen : organisering og arbeidsoppgaver : utredning fra arbeidsgruppe engasjert av Riksantikvaren og med mandat fra Miljøverndepartementet gitt i brev av 4. juli 1985,,URN:NBN:no-nb_digibok_2012090309514,oai:nb.bibsys.no:998820801054702202,c1ddfbef8c43b9cd0018320e5545b45e,,Oslo,19870101,1987,[Riksantikvaren],nob,Kulturminnevern / Samiske kulturminner / Samfunnsplanlegging / Norge / Samfunnsplanlegging / Kulturminnevern / Kulturvern / Fortidsvern / Kulturminner / Samer / fortidsvern / kulturvern / samisk / kultur / fortidsminner / kulturminner / samfunnsplanlegging / samer / kulturpolitikk,363.6909481 / 363.6909481,,Faglitteratur,digibok
718,100128995,Forenkling av rettsregler og rettslig regulering : utredning på oppdrag fra Forbruker- og administrasjonsdepartementet : avgitt 27. april 1987,"Graver , Hans Petter",URN:NBN:no-nb_digibok_2012122107073,oai:nb.bibsys.no:998721081394702202,0d38a0455559ec3ef050c0ed554286ac,8200710742,Oslo,19870101,1987,Universitetsforlaget,nob,rettsvesen,342.001,,Faglitteratur,digibok
719,100130283,Eiendomsmegling : utredning fra et utvalg oppnevnt ved kongelig resolusjon 23. mars 1984 : avgitt til Finans- og tolldepartementet mars 1987,"Falkanger , Thor",URN:NBN:no-nb_digibok_2012122107064,oai:nb.bibsys.no:998710813004702202,b6bd8b3ee906b29196110d28f986fcba,8200710661,Oslo,19870101,1987,Universitetsforlaget,nob,Eiendomsomsetning / Eiendomsomsetning / eiendomsomsetning / eiendomsmekling,346.04,,Faglitteratur,digibok
720,100130284,"Redusert bemanning på skip : ""Bemanningsutvalget"" : utredning","Rynning , Astri",URN:NBN:no-nb_digibok_2012122107065,oai:nb.bibsys.no:998720995204702202,17c12d9d385d2cfe90667e5b39d91a39,8200710696,Oslo,19870101,1987,Universitetsforlaget,nob,mannskapsreduksjoner / norske / skip / skipsfart / skipsfartspolitikk / bemanning,344.01,,Faglitteratur,digibok
721,100130286,Tiltak mot kjernekraftulykker. Delutredning 2 : Forslag til nasjonale og internasjonale tiltak,"Fretheim , Atle",URN:NBN:no-nb_digibok_2012122107067,oai:nb.bibsys.no:998720994904702202,7e830eec8ee41065b81ff76f4b897bec,8200710653,Oslo,19870101,1987,Universitetsforlaget,nob,Atomreaktorer / Ulykker / Atomkraft / Internasjonal kontroll / atomkraft / ulykker / radioaktivitet / tsjernobyl / atmkraft,363.17,,Faglitteratur,digibok
722,100130289,Billedkunst m.v : utredning,"Holmøy , Vera",URN:NBN:no-nb_digibok_2012122107070,oai:nb.bibsys.no:998721837184702202,f0a4450390d5b30018db6dceebee823c,8200710858,Oslo,19870101,1987,Universitetsforlaget,nob,opphavsrett / åndsrett / kunstverk / kunst,346.048,,Faglitteratur,digibok
723,100130292,Sikkerhetspolitiske utredninger,"Løvold , Johan L. / Colding , Kjell / Østrem , Kjell",URN:NBN:no-nb_digibok_2012122107074,oai:nb.bibsys.no:998721179444702202,137ef4be5e51ed0c801fa6619c6f8a14,8200710734,Oslo,19870101,1987,Universitetsforlaget,nob,Sikkerhetspolitikk / Forsvarspolitikk / Forsvarspolitikk / Sikkerhetspolitikk / sikkerhetspolitikk / nato / atomvåpen / forsvarspolitikk,327.11,,Faglitteratur,digibok
724,100150309,Nytt hovedgrep på plan- og bygningslovgivningen : utredning,"Holt , Jon",URN:NBN:no-nb_digibok_2013061208053,oai:nb.bibsys.no:998722058194702202,fbfb9ee776005f5ae077b3639bf06cba,8200710904,Oslo,19870101,1987,Universitetsforlaget,nob,Norge - Lover - Plan- og bygningsloven - 1985 - 1987 / bygningslov / bygningslover / bygningslovgivning / plan- / bygningsloven,344.0669,,Faglitteratur,digibok
725,100158232,Hovedresultater fra belastningsundersøkelser i perioden 1980-1985 : utredning fra Beta-komitéens arbeidsgruppe 7,,URN:NBN:no-nb_digibok_2013071606066,oai:nb.bibsys.no:998910274834702202,f0ecdb7ca3b5e031c8ac8955e0c9d489,,Oslo,19870101,1987,,nob,Elektrisitetsverk / Belastning / Elektrisitetsforbruk,,,Faglitteratur,digibok
726,100167044,Bløtbunnsamfunn i fjæra i Troms og Finnmark : rapport om en pilotundersøkelse i forbindelse med konsekvensutredninger Barentshavet Syd m.m.; prosjekt 07-02 artssammensetning i fjæra i Finnmark,"Leinaas , Hans Petter / Skeie , Geir Morten / Berge , John Arthur",URN:NBN:no-nb_digibok_2013081508067,oai:nb.bibsys.no:999222321304702202,c9eecb07c5823488bdb0b817dcd7d5f3,,[Oslo],19870101,1987,[Universitetet],nob,,,,Faglitteratur,digibok
727,100168729,Utredning utarbeidet av Programstyret for sikkerhetsforskning om undervisning og forskning i sikkerhet på universitets/høgskolenivå,,URN:NBN:no-nb_digibok_2013082708022,oai:nb.bibsys.no:998710991104702202,cb6d773d63fda9e942a10a5a8ab5b000,,Oslo,19870101,1987,Norges teknisk-naturvitenskapelige forskningsråd,nob,Pålitelighetsteknikk / Studium og undervisning / Sikkerhetsforskning / hms / perspektivanalyser / sikkerhet / undervisning / forskning / universitet / høgskole,,,Faglitteratur,digibok
728,100174900,Kirkens embete & råd : hvem skal bestemme hva - og hvorfor? : utredning fra en arbeidsgruppe oppnevnt av Kirkerådet,"Køhn , Rosemarie",URN:NBN:no-nb_digibok_2013100906032,oai:nb.bibsys.no:998890086394702202,a93a2767013da85e5abb2a567e5e2e51,,[Oslo],19870101,1987,[Kirkerådet],nob,embetslære / kirkeordning / kirkeadministrasjon / embete / kirkenkirkerett / rådsstrukturer / norge,,,Uklassifisert,digibok
729,100217022,"Bioenergi i jord- og skogbrukssektoren : prosjekt 65.51.13, Nordisk utredning","Gislerud , Olav / Wilhelmsen , Gunnar / Lunnan , Anders",URN:NBN:no-nb_digibok_2014070706061,oai:nb.bibsys.no:999512667804702202,cd3c182da94c54a7ea28aa5bf36eed90,,Oslo,19870101,1987,Nordisk ministerråd,nob,"energi / brennstoff / trebrensel / torv / halm / bioenergi, / landbruk, / skogbruk",333.79,,Faglitteratur,digibok
730,100232611,Produsentretta virkemidler : utredning,"Simonsen , Jesper W.",URN:NBN:no-nb_digibok_2014102108038,oai:nb.bibsys.no:998721590004702202,eb8d76273b931c3fdfec2026b1794af0,,Oslo,19870101,1987,Norsk bonde- og småbrukarlag,nob,landbrukspolitikk,338.18,,Faglitteratur,digibok
731,100239696,Sykehussektorens økonomi : en utredning av ulike sider ved sykehusenes økonomiske situasjon fra 1985,"Jørgensen , Stig",URN:NBN:no-nb_digibok_2014121808085,oai:nb.bibsys.no:999212074844702202,17434178486efba7b279352a0cccc51d,,Trondheim,19870101,1987,NIS,nob,810349 / sykehus,,,Uklassifisert,digibok
732,100241366,Markedstilpasning av idrettsfaglig utdanning : utredning av mellomfagstillegg i idrett/kroppsøving ved Bergen lærerhøgskole. 2 : Tidligere studenters syn på årskursstudiet i kroppsøving ved Bergen Lærerhøgskole,"Ellingsen , Jan Emil",URN:NBN:no-nb_digibok_2015021206031,oai:nb.bibsys.no:991400437994702202,c56bc99d80dfebb0523a35fa6b73b8b7,,,19870101,1987,Bergen lærerhøgskole,und,,,,Faglitteratur,digibok
733,100243105,Markedstilpasning av idrettsfaglig utdanning : utredning av mellomfagstillegg i idrett/kroppsøving ved Bergen lærerhøgskole. 1 : En spørreskjemaundersøkelse blant tidligere studenter,"Ellingsen , Jan Emil",URN:NBN:no-nb_digibok_2015022308112,oai:nb.bibsys.no:991400437214702202,345c7b991eb24739d5987bf17d3d6ea4,,,19870101,1987,Bergen lærerhøgskole,und,,,,Faglitteratur,digibok
734,100244898,Utstyr for tidsvariable tariffer : utredning fra Beta-komitéens arbeidsgruppe 5,"Mikalsen , Jan P. / Fosslien , Bjørn R.",URN:NBN:no-nb_digibok_2015040708041,oai:nb.bibsys.no:998710868164702202,5343ebdc400534d06dd77f93d49da260,,Oslo,19870101,1987,,nob,Effektmålere / Elektrisitetstariffer,,,Uklassifisert,digibok
735,100258796,Innstilling fra arbeidsgruppen for utarbeidelse av regler for kostnadskontroll m v ved statlige innkjøp : utvalget er nedsatt av Id 25. april 1983 og utredningen avgitt 22. desember 1986,"Industridepartementet / Gundersen , Thor",URN:NBN:no-nb_digibok_2015070209052,oai:nb.bibsys.no:999903742894702202,065c87ab93a792fd89b2906500f7d7d8,,Oslo,19870101,1987,ID,nob,statsforvaltning / offentlige / innkjøp,,,Faglitteratur,digibok
736,100280254,Rapport fra arbeidsgruppe for organisasjonsgjennomgang av universitets- og høgskoleavdelingen : gruppen ble nedsatt i april 1986 og utredningen avgitt 24. april 1987,"Kultur- og vitenskapsdepartementet / Haga , Per",URN:NBN:no-nb_digibok_2016020209058,oai:nb.bibsys.no:999903743784702202,f9923efaec0094778fc8bebdfb6e266f,,Oslo,19870101,1987,,nob,kultur / vitenskapsdepartementet / departementer / statsforvaltning,,,Faglitteratur,digibok
737,100280304,Verkstedindustriens fremtid : utredning laget for Norges teknisk-naturvitenskapelige forskningsråd,"Nilsson , Jan-Evert / Vareide , Knut",URN:NBN:no-nb_digibok_2016020309055,oai:nb.bibsys.no:998910165034702202,c572f6657e092627a6dcc66ca73774d4,,Oslo,19870101,1987,NTNF,nob,Verkstedindustri / verkstedindustri / norge / konkurranseevne / internasjonal / situasjon / kompetansekrav,,,Faglitteratur,digibok
738,100285398,"Skolebiblioteket : nytt innhold, utvidet funksjon utredning for Sem og Tønsberg","Svinndal , Una / Bjørshol , Per Osv.",URN:NBN:no-nb_digibok_2016022309106,oai:nb.bibsys.no:999425171484702202,2205eb66dc2f4b164238685c6e9b0a96,,[S.l,19870101,1987,s.n.],nob,skolebibliotek,,,Uklassifisert,digibok
739,100285864,"Utredning av enkle behandlingsmetoder for jernholdige drikkevannskilder i Rukwa, Tanzania","Folkestad , Beate",URN:NBN:no-nb_digibok_2016030309141,oai:nb.bibsys.no:990003741724702202,16d82e92bca11297c6efd2bceac31242,,[Oslo],19870101,1987,B. Folkestad,nob,,,,Uklassifisert,digibok
740,100341365,Fjernlån i folkebibliotek : en utredning fra Statens bibliotektilsyns fjernlånsutvalg,,URN:NBN:no-nb_digibok_2017072009536,oai:nb.bibsys.no:999003327434702202,1d4795ac254ecad6d99d7210599ad90a,8290050623,Oslo,19870101,1987,Statens bibliotektilsyn,nob,,025.6,,Faglitteratur,digibok
741,100521721,Politiets rolle og oppgaver i samfunnet : delutredning II,"Ekanger , Kai",URN:NBN:no-nb_digibok_2008060900117,oai:nb.bibsys.no:998721836294702202,d545bea5c5f0a5f7df92832cbd06df89,8200710831,Oslo,19870101,1987,Universitetsforlaget,nob,politi / arbeidsoppgaver / samfunn / organisering / norge / politirollen,363.2,,Faglitteratur,digibok
742,100006017,"Samvirke på nye områder : fornyelse, selvhjelp og demokrati : utredning fra en arbeidsgruppe oppnevnt av Forbruker- og administrasjonsdepartementet 8. april 1987 : avgitt i september 1988","Lieungh , Georg",URN:NBN:no-nb_digibok_2007082000015,oai:nb.bibsys.no:998821667604702202,3918c3d95e38b359b8e94626fc08ca95,8258301349,Oslo,19880101,1988,"Forvaltningstjenestene, Statens trykningskontor",nob,,334,,Faglitteratur,digibok
743,100022750,Etterforsking av incestsaker : utredning fra arbeidsgruppen til å avklare og vurdere regler og rutiner for etterforsking av incestsaker oppnevnt av Justisdepartementet i mai 1987 : avgitt til Justisdepartementet 8. juli 1988,"Aslaksrud , Anne-Marie",URN:NBN:no-nb_digibok_2007081400019,oai:nb.bibsys.no:998821669804702202,e87e032fbd02678cd8d28ce339d6f3db,8258301330,Oslo,19880101,1988,"Forvaltningstjenestene, Statens trykningskontor",nob,,345.05,,Faglitteratur,digibok
744,100022898,Scenekunst : utredning,"Skard , Halvdan",URN:NBN:no-nb_digibok_2008060604063,oai:nb.bibsys.no:998820366294702202,e26774e5cc66b8880597fc0f9f6bab71,8258301004,,19880101,1988,Forvaltningstjenestene,nob,Ballett / Teater (Scenekunst) / Opera / teater / ballett / norge / teaterpolitikk / figurteater / scenekunst / drama / teaterhistorie / norsk / opera / musikkteater / dukketeater,792.09481,,Faglitteratur,digibok
745,100072427,Utredning om økt samhandel innen jordbrukssektoren i Norden : fase 1,"Dånmark , Gabriella",URN:NBN:no-nb_digibok_2012060608070,oai:nb.bibsys.no:999518461914702202,c44dc5113838775e00a6dccb2b55aaaa,,Oslo,19880101,1988,[Nordisk Ministerråd],mul / nob / dan / eng,,,,Uklassifisert,digibok
746,100081431,Psykologer i den kommunale helse- og sosialtjenesten : en utredning fra en arbeidsgruppe i Sosialdepartementet : avgitt til Sosialdepartementet september 1988,"Ånstad , Hans",URN:NBN:no-nb_digibok_2012061506019,oai:nb.bibsys.no:998910065404702202,37bf5f279375a6a80886c05cfd30a3bd,8258301373,Oslo,19880101,1988,"Forvaltningstjenestene, Statens trykningskontor",nob,,352.94,,Faglitteratur,digibok
747,100088751,Nasjonal handlingsplan for havbruksforskning : utredning fra et utvalg oppnevnt av Fiskeridepartementet med tilslutning fra Regjeringen i brev av 23. oktober og 4. desember 1984 : avgitt september 1987,"Grønnevet , Leiv",URN:NBN:no-nb_digibok_2012062606029,oai:nb.bibsys.no:998860135264702202,9d539256971080787ea9ea12c5979925,8258301020,Oslo,19880101,1988,"Forvaltningstjenestene, Statens trykningskontor",nob,havbruk / havforskning / planlegging / akvakultur / fiskeoppdretthavbruksforskning / havbruksnæring / forskning / handlingsplan / norge,338.3072,,Faglitteratur,digibok
748,100092472,"Hovedoppgavene ved Kurs i kommunalt helsearbeid for leger : presentert på seminaret ""Utredningsprosjekter i helse- og sosialsektoren"" på SIFF, 24.-25. november 1988",,URN:NBN:no-nb_digibok_2012051008042,oai:nb.bibsys.no:999312403524702202,a2b6fd0d917a0b18c531b6fc1461c950,,[Oslo],19880101,1988,Statens institutt for folkehelse,nob,Alcoholism / Street Drugs / Substance-Related Disorders / Public Health / Community Health Services / Mental Retardation,,conference publication,Faglitteratur,digibok
749,100099117,Berging av menneskeliv : utredning XIV fra utvalget til revisjon av sjøfartslovgivningen (Sjølovkomitéen) : avgitt til Justis- og politidepartementet april 1988,"Selvig , Erling",URN:NBN:no-nb_digibok_2012071106038,oai:nb.bibsys.no:998821051324702202,4b5467ae31ce8062a6f009585ae6a72f,8258301225,Oslo,19880101,1988,"Forvaltningstjenestene, Statens trykningskontor",nob,,343.096,,Faglitteratur,digibok
750,100100077,Datapolitikk i staten i 1990-årene : utredning fra et utvalg oppnevnt av Forbruker- og administrasjonsdepartementet 22. august 1986 : avgitt 28. desember 1988,"Hasle , Anne Kari Lande",URN:NBN:no-nb_digibok_2012071105164,oai:nb.bibsys.no:998920339594702202,296e7bf625f71d0b2a5ee5600190c4b2,8258301470,Oslo,19880101,1988,"Forvaltningstjenestene, Statens trykningskontor",nob,Norge / Offentlig forvaltning / Edb / datapolitikk / staten / edb / standardisering / informasjonsteknologi / offentlig / forvaltning / statsforvaltning / databehandling / databaser / norge,353.07,,Faglitteratur,digibok
751,100103446,Utredning om offentlig skifte av dødsbo,,URN:NBN:no-nb_digibok_2012082208060,oai:nb.bibsys.no:999106176354702202,bbb472d9ee2b1f3b4efc82ea6941f950,,[Oslo],19880101,1988,Justisdepartementet,nob,skifteloven / arv,,,Faglitteratur,digibok
752,100105218,"Ny militær straffeprosesslov m.v : utredning fra Militærjuristutvalget, oppnevnt ved kongelig resolusjon 18. desember 1981 : avgitt til Justis- og politidepartementet 31. mai 1988","Backer , Finn",URN:NBN:no-nb_digibok_2012072006045,oai:nb.bibsys.no:998821754594702202,0cd0ecabf3bcb80123c31419b56f3e12,8258301284,Oslo,19880101,1988,"Forvaltningstjenestene, Statens trykningskontor",nob,militærvesen / strafferett / lover / straffesaker / forsvaret / rettergangsordning / militære,343.01,,Faglitteratur,digibok
753,100106266,Revisjon av lov og forskrifter for margarinprodukter : Utredning fra en arbeidsgruppe oppnevnt av Ld 17. februar 1987 og avgitt 26. september 1988,"Roaldsøy , Nordahl",URN:NBN:no-nb_digibok_2012082409549,oai:nb.bibsys.no:999903741144702202,97a3917f8b450f6080fee12279435f22,,Oslo,19880101,1988,,nob,margarinproduktloven,,,Faglitteratur,digibok
754,100108799,Gode langsiktige utbyggingsmønstre : utredning fra et utvalg oppnevnt ved kongelig resolusjon 27. september 1985 : avgitt til Miljøverndepartementet 4. oktober 1988,"Hiim , Arild",URN:NBN:no-nb_digibok_2012082309548,oai:nb.bibsys.no:998920020694702202,9fa1f810a5b27f4eeaaae78e01319c28,8258301381,Oslo,19880101,1988,"Forvaltningstjenestene, Statens trykningskontor",nob,Norge / Arealplanlegging / Samfunnsplanlegging / Arealplanlegging / Arealplanlegging / Samfunnsplanlegging / utbyggingsplanlegging / arealbruk / boligområder / norge / planlegging / regionalplanlegging / kommuneplanlegging / distriktsplanlegging / distriktsutbygging / arealplanlegging / samfunnsplanlegging / lokalsamfunn / byutvikling / langtidsplan,307.1,,Faglitteratur,digibok
755,100108800,Politi og påtalemyndighet : arbeids- og ansvarsfordeling : utredning fra et utvalg oppnevnt ved kongelig resolusjon av 16. januar 1987 : avgitt til Justis- og politidepartementet november 1988,"Ryssdal , Signe Marie Stray",URN:NBN:no-nb_digibok_2012082309549,oai:nb.bibsys.no:998920372614702202,2c1c5167426470731404519180f4c2da,8258301462,Oslo,19880101,1988,"Forvaltningstjenestene, Statens trykningskontor",nob,straffeprosess / politi / arbeidsoppgaver / påtalemyndighet / organisering / historie / norge,363.2,,Faglitteratur,digibok
756,100108802,"Lov om planlegging, bygging og drift av rørledninger for transport av petroleum over land (rørledningsloven) : utredning fra et utvalg nedsatt ved kongelig resolusjon av 24. mars 1972 : utredningen avgitt til Olje- og energidepartementet 2. mai 1988","Husaas , Halvor / Philipson , Charles",URN:NBN:no-nb_digibok_2012082309551,oai:nb.bibsys.no:998821049184702202,88f3c4b2b87f9b3e97452ecdf7a36de2,8258301209,Oslo,19880101,1988,Forvaltningstjenestene ; Statens trykningskontor,nob,norge / olje / petroleum / rørledninger / oljeledninger / transportplanlegging / bygging / drift / lov / lovforslag / rørledningsloven / statfjord1,343.077,,Faglitteratur,digibok
757,100110813,Rapport fra arbeidsgruppen for utredning av handelsnæringens engasjement i norsk eksportvirksomhet,"Hagen , Petter",URN:NBN:no-nb_digibok_2012082909031,oai:nb.bibsys.no:999903739594702202,ff12041a69411643187b28568e1c0172,,Oslo,19880101,1988,Utenriksdepartementet,nob,eksport / utenrikshandel / handelspolitikk / næringsvirksomhet / handel,,,Faglitteratur,digibok
758,100110834,Forslag om å etablere en offentlig skriftserie for interne departementsutredninger,,URN:NBN:no-nb_digibok_2012083009025,oai:nb.bibsys.no:999903736814702202,6f632e15ee99d65e1dee0c75c7cab8ad,,Oslo,19880101,1988,Forbruker- og administrasjonsdepartementet,nob,utredningsarbeid / statsforvaltning / sentralforvaltning / effektivisering / rasjonalisering,,,Faglitteratur,digibok
759,100125107,Opplæring for arbeidslivet : en utredning om arbeidsmarkedsopplæringen i Sør-Trøndelag og dens fremtidsutfordringer,"Lund , Jørgen",URN:NBN:no-nb_digibok_2012121005078,oai:nb.bibsys.no:998940110144702202,c9367b740f0c09d7ab716008984bd111,8272620634,Trondheim,19880101,1988,Norsk voksenpedagogisk institutt,nob,,,,Uklassifisert,digibok
760,100135874,HIV-epidemiens utfordringer til voksenpsykiatrien i Oslo : en utredning for arbeidsutvalget i faglig rådgivende utvalg for voksenpsykiatrien i Oslo,"Ødegaard , Axel",URN:NBN:no-nb_digibok_2013020609063,oai:nb.bibsys.no:999814234424702202,5935838dd75357d5c0ab97fa55e71192,,Oslo,19880101,1988,[s.n.],nob,Acquired Immunodeficiency Syndrome,,,Faglitteratur,digibok
761,100157059,Utredning om tilgangen på risikovillig kapital i næringslivet,"Bergo , Jarle",URN:NBN:no-nb_digibok_2013070905145,oai:nb.bibsys.no:999110111614702202,64f721099c6862e8ec4093c766583dc3,,Oslo,19880101,1988,[s. n.],nob,kapital / næringsøkonomi / næringsliv / sosialøkonomi / investeringer / finanser,,,Uklassifisert,digibok
762,100159986,"Utdanning og tjeneste : en utredning om grunnutdanning, kompetansebehov og personalansvar i kirken","Nilsen , Knut",URN:NBN:no-nb_digibok_2013071905091,oai:nb.bibsys.no:998940607164702202,38d02bbdb42dae6f23fb7d8e8e2615b8,,[Trondheim],19880101,1988,Kirkerådet,nob,utdanning / kirken / teologisk / utdannelse / kirkelige / arbeiderenorge / kirkens / organisasjon / ledelse,,,Uklassifisert,digibok
763,100161195,Jentedominerte utdanninger : utredning fra en arbeidsgruppe utpekt av Kirke- og undervisningsdepartementet i samarbeid med Rådet for videregående opplæring og Rådet for fagopplæring i arbeidslivet oppnevnt 25. august l986,,URN:NBN:no-nb_digibok_2013073105065,oai:nb.bibsys.no:999508590364702202,f5ceb88158d53d2e1eadcb00df898c9e,,Oslo,19880101,1988,KUD,nob,utdanning / likestilling / skolen / yrkesopplæring / kvinner / jenter / kjønnsroller,,,Faglitteratur,digibok
764,100164272,Ny fengselslov : utredning fra et utvalg oppnevnt ved Kronprinsregentens resolusjon av 10. oktober 1980 : avgitt til Justisdepartementet i desember 1988,"Sunde , Guri",URN:NBN:no-nb_digibok_2013081406090,oai:nb.bibsys.no:998920145474702202,415e89704fad13afaba5fe26ef5196f8,8258301446,Oslo,19880101,1988,"Forvaltningstjenestene, Statens trykningskontor",nob,fengsler / norsk / fengselslov / fengselsvesen / lover / fengsel / forvaltningsrett / fengselsloven,344.035,,Faglitteratur,digibok
765,100168582,Boligetableringsutredningen. 1 : Rapport fra referansegruppen for utredningen,,URN:NBN:no-nb_digibok_2013092306197,oai:nb.bibsys.no:998960160214702202,98204df64261d93cc7fb8508213d751d,,Oslo,19880101,1988,Kommunal- og arbeidsdepartementet,nob,boligpolitikk,,,Faglitteratur,digibok
766,100168852,"Fallselva - friluftsliv : utredning av friluftsinteresser i forbindelse med planlagt tilleggsregulering av Trevatna og utbygging av Fallselva kraftverk, Oppland fylke","Melby , Morten W.",URN:NBN:no-nb_digibok_2013082708196,oai:nb.bibsys.no:998920688254702202,6103ff4c7c71a4d6de7d91c188314b31,8272164930,Oslo,19880101,1988,,nob,søndre / land / vassdragsregulering / konsekvensanalyse / friluftsliv,,,Faglitteratur,digibok
767,100169472,Bibliotekarutdanning i Mo i Rana : utredning fra et utvalg oppnevnt av Høgskolestyret i Nordland mai 1987,"Rognmo , Per",URN:NBN:no-nb_digibok_2013092306033,oai:nb.bibsys.no:998830692104702202,06ad1eb110e784b569386c04c7fdddfa,,Mo i Rana,19880101,1988,[Utvalget],nob,nasjonalbiblioteket,020.71,,Faglitteratur,digibok
768,100190630,Boligetableringsutredningen. 3 : Bidrag om virkemidler og aktører i boligbygging og boligfinansiering,,URN:NBN:no-nb_digibok_2014021006111,oai:nb.bibsys.no:998960160484702202,7dc9d446c9245aeffa865506a77b6068,,Oslo,19880101,1988,Kommunal- og arbeidsdepartementet,nob,boligpolitikk,,,Faglitteratur,digibok
769,100199568,"Konsekvensutredninger av petroleumsvirksomhet : erfaringer basert på inntrykk fra USA, Canada og Storbritannia","Lerstang , Tor",URN:NBN:no-nb_digibok_2014032706125,oai:nb.bibsys.no:998821096184702202,931e74bd134a8297f4dd70ff642938ba,,,19880101,1988,NIBR,nob,Norway / Processing / Industry / Petroleum / Environmental impact assessment / Miljø / Petroleum / Olje / Petroleumsindustri / Konsekvensanalyse / Petroleumsindustri / Lokaløkonomiske virkninger / miljø / olje / petroleum,338.272,,Faglitteratur,digibok
770,100200489,"Åpning av Barentshavet Syd, Troms II, Troms III og sydlig del av Finnmark Vest for petroleumsvirksomhet : konsekvensutredning","Børresen , Jan Aske / Aaserød , Martin Ivar / Christie , Hartvig",URN:NBN:no-nb_digibok_2014040105108,oai:nb.bibsys.no:998821781724702202,b897c7a5f14d4071e004b6e38fdda757,,,19880101,1988,Departementet,nob,Hav / Energi / Konsekvensanalyser / Biologi / Energipolitikk / Petroleumsindustri / Olje / Petroleumsvirksomhet / oljeindustri / nord-norge / konsekvenser / konsekvensanalyse / oljevirksomhet / barentshavet / konsekvensanalyser / oljeleting / petroleumsvirksomhet / energi / energipolitikk / barents / sea / oil / drilling / marine / biology,333.82,,Faglitteratur,digibok
771,100211646,Boligetableringsutredningen. 2 : Bidrag om boligmarkedet,,URN:NBN:no-nb_digibok_2014061705119,oai:nb.bibsys.no:998960160304702202,8a185b6a8edb93cf441bab01b9092c54,,Oslo,19880101,1988,Kommunal- og arbeidsdepartementet,nob,boligpolitikk,,,Faglitteratur,digibok
