,dhlabid,title,authors,urn,oaiid,sesamid,isbn10,city,timestamp,year,publisher,langs,subjects,ddc,genres,literaryform,doctype
0,100008547,Evaluering av arbeidsledertrening : noen hovedaspekter av evalueringsproblematikken,"Kile , Svein M.",URN:NBN:no-nb_digibok_2008052200068,oai:nb.bibsys.no:997560155884702202,c172c422a44f19c5b24354407856f9b9,,Bergen,19660101,1966,Universitetsforl.,nob,,658.3,,Faglitteratur,digibok
1,100218322,Evaluering av ledertrening : en undersøkelse over Forsikringsskolens 6. kurs i administrasjon,"Kile , Svein M.",URN:NBN:no-nb_digibok_2014080508062,oai:nb.bibsys.no:998330652544702202,d95dd9c167e4cfed527fa62d7826ce43,,Bergen,19690101,1969,"Forsikringsskolen, Oslo",nob,metoder / ledere / utvikling,658.3,,Faglitteratur,digibok
2,100061695,Evaluering av et tillitsmannkurs i samarbeidsforhold,"Raaberg , Terje",URN:NBN:no-nb_digibok_2011103108023,oai:nb.bibsys.no:999419619234702202,486861f4e26d1e35de50572ffa004d53,,Oslo,19700101,1970,AOF,nob,,,,Uklassifisert,digibok
3,100082446,Skatten i evaluering av veginvesteringer,"Andersen , Bjørn",URN:NBN:no-nb_digibok_2012021509037,oai:nb.bibsys.no:999521438444702202,2e2c65e8ae12d7511c5bc3db8da8e5cd,,[Oslo],19700101,1970,,nob,,,,Uklassifisert,digibok
4,100084676,"Evaluering av forsøk i lærerskolen : rapport fra seminar på Røros turisthotell, 24.-27. november 1971",,URN:NBN:no-nb_digibok_2012032109012,oai:nb.bibsys.no:990706960714702202,051a2fcdf7108fdb44830a90aed5b1ac,,Oslo,19710101,1971,Forsøksrådet for skoleverket,mul / nob / nno,,,,Uklassifisert,digibok
5,100573588,Virker det? : evaluering av bedriftsopplæring,"Kile , Svein M.",URN:NBN:no-nb_digibok_2007071204057,oai:nb.bibsys.no:997560134024702202,9eecf0b2bbb8fd951d051672f17bc302,,Oslo,19710101,1971,Universitetsforl.,nob,,658.3,,Faglitteratur,digibok
6,100073506,"Evaluering av et kurs i administrasjon og lederopplæring. A : En undersøkelse av forandring i prestasjonsmotiv, maktmotiv og autoritær personlighet under et kurs","Finstad , Nils",URN:NBN:no-nb_digibok_2012020208156,oai:nb.bibsys.no:999114435254702202,31ef34667e55dfc8f284879e2c64dcba,,[Bergen],19720101,1972,,nob,,,,Uklassifisert,digibok
7,100075068,Rapport om evaluering av Simrad sonar dataskjerm på operativt snurpefartøy,"Olsen , Kjell",URN:NBN:no-nb_digibok_2012013108010,oai:nb.bibsys.no:990009930854702202,3c974229327c04b72b33a7cd937d8cd1,8271450093,Bergen,19720101,1972,Fiskeridirektoratets havforskningsinstitutt,nob,sonarsystem / dopplerlogg / navigasjonsdata / undervannskart / fiskeatferd / fangstteknologi,639.2,,Faglitteratur,digibok
8,100079065,Evaluering av forsøk i lærerskolen : modell-forsøk og videreutdanning (tre rapporter) : I. beskrivelse og vurdering av evalueringsprosjektet,,URN:NBN:no-nb_digibok_2012021608118,oai:nb.bibsys.no:999701526044702202,1319b9cc6787d364a619e11734b2f4ac,,Oslo,19720101,1972,Forsøksrådet,nob,,,,Uklassifisert,digibok
9,100084389,Evaluering av forsøk i lærerskolen : modell-forsøk og videreutdanning (tre rapporter) : II. modell-forsøk,,URN:NBN:no-nb_digibok_2012030508077,oai:nb.bibsys.no:999701518884702202,f72ba77d97f2b114216c71a74ba3582e,8255200428,Oslo,19720101,1972,Forsøksrådet,nob,,,,Uklassifisert,digibok
10,100446638,Evaluering av forsøk i lærerskolen : forsøk med nye administrasjonsordninger,,URN:NBN:no-nb_digibok_2009010700056,oai:nb.bibsys.no:999508607354702202,e477926cb0a67a87487e1765b1abf0e6,,Oslo,19720101,1972,Forsøksrådet,nob,lærerutdanning / forsøks / utviklingsarbeid,370.7,,Faglitteratur,digibok
11,100556708,Evaluering av et kurs i administrasjon og lederopplæring. B : En undersøkelse av interaksjonen mellom den enkelte kursdeltaker og kurset,"Finstad , Nils",URN:NBN:no-nb_digibok_2012042708057,oai:nb.bibsys.no:999114436224702202,d78777e9a68083cc9276acfc42a9a064,,[Bergen],19720101,1972,,nob,,,,Uklassifisert,digibok
12,100070350,Evaluering av forsøk i lærerskolen : modell-forsøk og videreutdanning (tre rapporter) - III Videreutdanning,,URN:NBN:no-nb_digibok_2012052305004,oai:nb.bibsys.no:999508656564702202,597a1c7192aac6ca07421581a1f487f6,8255200606,Oslo,19730101,1973,Forsøksrådet,nob,lærerutdanning / forsøks / utviklingsarbeid,,,Uklassifisert,digibok
13,100085109,"Evaluering av tidsskriftbestanden i botanikk ved Det Kongelige norske videnskabers selskab, Biblioteket : en sitatanalyse","Knudsen , Kari Vik",URN:NBN:no-nb_digibok_2012041008105,oai:nb.bibsys.no:998021150204702202,724e1c24653dfce1873123a88ab22d39,8271130072,[Trondheim],19730101,1973,,nob,,025.2 / 580.5,,Faglitteratur,digibok
14,100121077,Evaluering av norsk bistand / Eskild Jensen,"Jensen , Eskild",URN:NBN:no-nb_digibok_2012111406283,oai:nb.bibsys.no:998121195174702202,1627930591918264a266e8891943e3a9,,Oslo,19740101,1974,,nob,evaluering,338.91,,Faglitteratur,digibok
15,100161354,Organisasjonsutvikling i en norsk kommuneadministrasjon : prosjektbeskriv else og forsøk på evaluering av et organisasjonsutviklingsprosjekt i Sandefjord kommune,,URN:NBN:no-nb_digibok_2013080606082,oai:nb.bibsys.no:999413624504702202,cb68cb89f2b95068b7f6e30486c64ad2,,Oslo,19740101,1974,,nob,offentlig / forvaltning / kommunalforvaltning / ledelse,,,Uklassifisert,digibok
16,100296060,Stovner helse- og sosialsenter : evaluering av driften 1972-74,,URN:NBN:no-nb_digibok_2016052608120,oai:nb.bibsys.no:997920383394702202,2d966374bac6098ec50b6176b7430a65,,,19750101,1975,Sentret,nob,,362,,Faglitteratur,digibok
17,100158924,Evaluering av kurs for ledere i mindre bedrifter. 1,"Busch , Tor",URN:NBN:no-nb_digibok_2013071606087,oai:nb.bibsys.no:998120178384702202,f1eca204ae5ff50f3a12e5f299cdee65,8271840088,Lillehammer,19760101,1976,Høgskolen,nob,,,,Uklassifisert,digibok
18,100171709,Evaluering av kurs for ledere i mindre bedrifter. 2,"Busch , Tor",URN:NBN:no-nb_digibok_2013091706160,oai:nb.bibsys.no:998120178464702202,b796ce3b69b8b398530a3b447997e2a3,8271840096,Lillehammer,19760101,1976,Høgskolen,nob,,,,Uklassifisert,digibok
19,100177571,Standardspørreskjema til elever som ledd i evaluering av brevkurs : noen refleksjoner og et forsøk,"Ljoså , Erling / Bolstad , Ole",URN:NBN:no-nb_digibok_2013102407219,oai:nb.bibsys.no:990702042764702202,14bdf6a6af058574fa87826f0eb92780,,[Oslo],19760101,1976,Norsk korrespondanseskole,nob,,,,Uklassifisert,digibok
20,100246052,Evaluering av nære turområder : et modellstudie fra Åsane basert på de naturgitte forhold,"Elvestad , Siri",URN:NBN:no-nb_digibok_2015042008145,oai:nb.bibsys.no:999219110414702202,7c1e9d17cefc1b4dc6a7d36653e4ab92,,Bergen,19760101,1976,[S. Elvestad],nob,hovedoppgave / geografi,914.837,,Faglitteratur,digibok
21,100265476,"Evaluering av sykehusbygg : planlegging, økonomi, kvalitet","Bergsland , Knut H. / Wang , Erik / Seterelv , William",URN:NBN:no-nb_digibok_2015072908200,oai:nb.bibsys.no:999306758784702202,032627b832d91c951a58e415ed1dd6fd,8259506645,[Trondheim],19760101,1976,Norsk institutt for sykehusforskning,nob,helseinstitusjoner / sykehus / sykehusbygg / evaluering,,,Uklassifisert,digibok
22,100289440,Evaluering av sykehusbygg forprosjekt for Bærum nye sykehus : økonomi og kvalitet,"Bergsland , Knut H.",URN:NBN:no-nb_digibok_2016040508169,oai:nb.bibsys.no:990603951764702202,7d626715205be0cc65cfb41b02438481,8259506726,[Trondheim],19760101,1976,Norsk Institutt for Sykehusforskning,nob,helseinstitusjoner / sykehus / sykehusbygg / evaluering,,,Uklassifisert,digibok
23,100126666,Nesodden-prosjektet : evaluering av driften 1975-76,"Tønnesen , Kåre",URN:NBN:no-nb_digibok_2012120508110,oai:nb.bibsys.no:999427864834702202,075840d41e48b192cba5798a8c1843be,,[Oslo],19770101,1977,[s.n.],nob,helsesentre / sosialsentre,,,Uklassifisert,digibok
24,100089388,Evaluering av et problemorientert og deltakerstyrt undervisningsopplegg i faget pedagogisk teori og praksis ved Eik lærerskole,"Bjørknes , Oddvar / Vinje , Inge",URN:NBN:no-nb_digibok_2012071108100,oai:nb.bibsys.no:999211147884702202,d1cfb319a920cf8ddd685e2eb437a348,,Oslo,19780101,1978,Universitetet i Oslo,nob,hovedoppgave / pedagogikk / sosialpedagogikk,,,Uklassifisert,digibok
25,100241046,Evaluering av kurs for ledere i mindre bedrifter : prøveprosjekt i Lofoten høsten 1977,"Hildonen , Johan / Jørgensen , Per",URN:NBN:no-nb_digibok_2015012709017,oai:nb.bibsys.no:999206010814702202,4a5b0dc590b7141463b84e62fff44d38,,Bodø,19780101,1978,[Nordland distriktshøgskole],nob,bedriftsøkonomi,658,,Faglitteratur,digibok
26,100135826,"Psykologers evaluering av embedsstudiet i Bergen : eller ""noe må gjøres""","Kvale , Gerd / Ørnholt , Nina",URN:NBN:no-nb_digibok_2013020409028,oai:nb.bibsys.no:998440213774702202,2beadd283683d4bf6314c3f977c25b50,,Bergen,19790101,1979,,nob,graduate-psychology-education,,,Uklassifisert,digibok
27,100094933,"Barne- og ungdomspsykiatri i Sogn og Fjordane : behov og ressurser : evaluering av tiltak. Del 2 : Ressurser, arbeidsformer, evaluering","Kolstad , Arnulf / Amundsen , Lars / Østensen , Rita",URN:NBN:no-nb_digibok_2012072008081,oai:nb.bibsys.no:999807668934702202,552b858e4cef4f5daadd2f188b33a804,,Bergen,19800101,1980,[s.n.],nob,barne- / ungdomspsykiatri / barnepsykiatri / sogn / fjordane,,,Faglitteratur,digibok
28,100105418,Nye metoder i den uniformerte patruljetjeneste : En evaluering av prøveprosjektene ved Oslo og Kristiansand politikamre,"Lorentzen , Håkon",URN:NBN:no-nb_digibok_2012082109553,oai:nb.bibsys.no:999903751534702202,1bb5a248bc153e1e9830dc4050cfdfd9,,Oslo,19800101,1980,Dept.,nob,politi / politioppgaver,,,Faglitteratur,digibok
29,100119813,"Barne- og ungdomspsykiatri i Sogn og Fjordane : behov og ressurser : evaluering av tiltak. Del 1 : Fylket, hjelpeapparatet, epidemiologiske undersøkelser","Kolstad , Arnulf / Østensen , Rita / Amundsen , Lars",URN:NBN:no-nb_digibok_2012110708058,oai:nb.bibsys.no:999807667614702202,a57194628a39f87f64b3bd813eb52eaa,,Bergen,19800101,1980,[s.n.],nob,barne- / ungdomspsykiatri / barnepsykiatri / sogn / fjordane,,,Uklassifisert,digibok
30,100240372,Evaluering av forsøket med pedagogisk tilbod for 6-åringar,"Haug , Peder",URN:NBN:no-nb_digibok_2015013009015,oai:nb.bibsys.no:990110037404702202,9726d1b140d649effa6773b7c7813871,,Volda,19800101,1980,Møreforskning,nno,overgang / barnehage / skole / seksåringer,,,Uklassifisert,digibok
31,100241694,Evaluering av regnskapskvalitet i relasjon til bedriftenes egenkompetanse og tilgang på ekstern bistand : prosjektbeskrivelse og erfaringer fra forprosjektet,"Gabrielsen , Reidar",URN:NBN:no-nb_digibok_2015020308017,oai:nb.bibsys.no:998120852644702202,a1ff6ce251172f64fc372853b35b5092,,Bodø,19800101,1980,Nordland distriktshøgskole,nob,Regnskapsvesen / regnskapskvalitet,657,,Faglitteratur,digibok
32,100244538,Evaluering av innhaldet i eit utval kommunale helse- og sosialplanar,"Lingås , Lars Gunnar",URN:NBN:no-nb_digibok_2015031808090,oai:nb.bibsys.no:991505464404702202,ddcb27efd5666d99699c0c6a2c903a42,,Oslo,19800101,1980,Sosialdepartementet,nob,,,,Uklassifisert,digibok
33,100447923,Evaluering av innholdet i et utvalg kommunale planer,"Lingås , Lars Gunnar",URN:NBN:no-nb_digibok_2008053004032,oai:nb.bibsys.no:998520590004702202,6a2dd50bf0f57fd573e1f4b75a664777,,Oslo,19800101,1980,Sosialdepartementet,nob,regionalplanlegging / regionalpolitikk / kommunalforvaltning / evaluering,352.4,,Faglitteratur,digibok
34,100155931,Musikk for alle : evaluering av Samordnet musikkforsøk,"Dalin , Per",URN:NBN:no-nb_digibok_2013070105081,oai:nb.bibsys.no:999414930834702202,1c92628fa3d6922167f141634e0ba9aa,,[Oslo],19810101,1981,IMTEC,nob,musikkskoler / utdanning / samordnet / musikkforsøk / evaluering / trondheim / musikkliv,,,Uklassifisert,digibok
35,100218716,Evaluering av tiltak for adferdsvanskelig ungdom,"Stangeland , Per / Waal , Helge",URN:NBN:no-nb_digibok_2014070905004,oai:nb.bibsys.no:998220577514702202,e8d8a598a7f49908c066e2cb22328bf2,,Oslo,19810101,1981,Det Kgl. sosialdepartement,nob,barn / ungdom / kriminalitet / behandling / evaluering,,,Uklassifisert,digibok
36,100302936,Om evaluering av tiltaksarbeidet i næringssvake kommunar i Finnmark : arbeidsopplegg for tiltaksarbeidsprosjektet,"Bukve , Oddbjørn",URN:NBN:no-nb_digibok_2016071909060,oai:nb.bibsys.no:998221343734702202,5fc48a4ec625fca0074215ad25af2492,,,19810101,1981,Høgskolen i Alta,nno,distriktsutbygging / finnmark,309.26,,Faglitteratur,digibok
37,100347067,"Matematikkundervisning : ""Ny regning"" - et matematikkprosjekt mellom Københavns kommunale skolevæsen og Skolesjefen i Oslo : delrapport om resultater i 6. og 7. klasse og en samlet evaluering av forsøket i 1.-7. klasse","Nielsen , Svend Aage",URN:NBN:no-nb_digibok_2017092005087,oai:nb.bibsys.no:998222083424702202,69cbf2a7da3eb6bdf42119dfb476000f,,[Oslo],19810101,1981,"Skolesjefen i Oslo, Pedagogisk senter",nob,,372.7,,Faglitteratur,digibok
38,100548371,Intervjudata for planlegging og evaluering av offentlige tiltak,"Gulbrandsen , Lars",URN:NBN:no-nb_digibok_2011062906090,oai:nb.bibsys.no:998120820104702202,e1a09e22825adff13847d5508cba1904,8271700537,Bergen,19810101,1981,Norsk samfunnsvitenskapelig datatjeneste,nob,offentlige / tiltak,301.1 / 350,,Faglitteratur,digibok
39,100124235,Evaluering av utviklingsbistand,"Kjekshus , Helge",URN:NBN:no-nb_digibok_2012121006049,oai:nb.bibsys.no:998321672904702202,f0fe38e4e5450144ccee57a375bdd046,,[Oslo],19820101,1982,,nob,evaluering / utviklingshjelp / norge,,,Uklassifisert,digibok
40,100163485,Hjelpetiltak for vanskeligstilte gravide og mødre : evaluering av en statlig tilskottsordning,"Hellerud , Wenche",URN:NBN:no-nb_digibok_2013081306036,oai:nb.bibsys.no:999518393064702202,ca351da85a5917cdf0427caaad5be8be,,Oslo,19820101,1982,Sosialdepartementet,nob,enslige / forsørgere / hjelpetiltak / sosialt / arbeid / kvinner,,,Uklassifisert,digibok
41,100201968,Hjelpetiltak for vanskeligstilte gravide og mødre : evaluering av en statlig tilskottsordning,"Hellerud , Wenche",URN:NBN:no-nb_digibok_2014042406036,oai:nb.bibsys.no:990509122594702202,1213c25e9b256438f54cdcae04a8dd70,,[Oslo],19820101,1982,Sosialdepartementet,nob,,,,Uklassifisert,digibok
42,100296827,Evaluering av friluftslivsområder på nordre Jæren,"Viten , Eli",URN:NBN:no-nb_digibok_2016060708154,oai:nb.bibsys.no:998320515004702202,1d9ee9c822905e2117ef5ea295269aa8,,,19820101,1982,[E.Viten],nob,hovedoppgave / geografi,719,,Faglitteratur,digibok
43,100557406,Evaluering av primærlegetjenesten i Bergen : Bergen legevakt og almenlegetjenesten : en funksjonsanalyse,"Johansen , Kjell",URN:NBN:no-nb_digibok_2012050908019,oai:nb.bibsys.no:998420865954702202,9f8cbe3ff446aa9e47036f6ed1893d7f,,,19820101,1982,,nob,Norway / Family Practice / Community Health Services / Ambulatory Care / Primary Health Care / Emergency Medical Services,,,Uklassifisert,digibok
44,100567481,Evaluering av nyskapningsplanen,"Fredriksen , Tor / Grønhaug , Kjell / Vatten , Anne",URN:NBN:no-nb_digibok_2010011400046,oai:nb.bibsys.no:998310090204702202,a04daf19b35864f21a35a971cceff4b7,8272960109,,19820101,1982,,nob,Industripolitikk / norge / industripolitikk / offentlig / fou-støtte / innovasjon / industri / strategiplan / forskning / økonomi / konkurranse,,,Uklassifisert,digibok
45,100161578,"Fjernundervisning : evaluering av Norsk fjernundervisnings kurs ""Funksjonshemmet?""","Andersen , Geir / Rommetvedt , Hilmar",URN:NBN:no-nb_digibok_2013080805006,oai:nb.bibsys.no:998322322544702202,4699a5ac67769168d1d7ca2a517092ef,8272200848,[Stavanger],19830101,1983,Rogalandsforskning,nob,funksjonshemmede / fjernundervisning / voksenopplæring,374.2,,Faglitteratur,digibok
46,100194308,Evaluering av arbeidet med sigøynerne,"Hjemdal , Ole K.",URN:NBN:no-nb_digibok_2014032505002,oai:nb.bibsys.no:990509144304702202,5007e90d56a86f2b7d945619ca48f4e9,,[Oslo],19830101,1983,Sosialdepartementet,nob,,,,Uklassifisert,digibok
47,100203249,"Informasjons- og rådgivningstjenester for små og mellomstore industribedrifter : en evaluering av ""Konfeksjonsprosjekt Møre og Romsdal""","Solem , Olav",URN:NBN:no-nb_digibok_2014040905064,oai:nb.bibsys.no:998311088864702202,8edd75cb83ac23cfcc20e3547c8e2578,,,19830101,1983,"Institutt for organisasjon og arbeidslivsfag,  Norges tekniske høgskole",nob,Industrielle bedrifter / Opplysningstjeneste / Småindustri / små / mellomstore / bedrifter / informasjon / industri,338.47677,,Faglitteratur,digibok
48,100295246,Røde kors sykepleierhøyskole i Oslo og Akershus : evalueringsprosjektet høsten 1983 : en evaluering av høyskolens læreplan med særlig vekt på verdiproblematikk : sluttrapport,"Kristiansen , Aslaug / Ringereide , Hans Otto",URN:NBN:no-nb_digibok_2016051308174,oai:nb.bibsys.no:990935534394702202,a57afa8b2156c7da85811ef5d4b9f9e9,,[Oslo],19830101,1983,,nob,,,,Faglitteratur,digibok
49,100296600,Om evaluering av forskning : bakgrundsmaterial till en kollokvieserie,"Nilsson , Jan-Evert",URN:NBN:no-nb_digibok_2016060608029,oai:nb.bibsys.no:998410304724702202,6dc67a54addfa5824ac3d2357faf158e,,,19830101,1983,Gruppen for ressursstudier,nob,Forskningspolitikk / Forskning og industri / evaluering / forskningsevaluering,,,Uklassifisert,digibok
50,100343687,Om evaluering av tiltaksforskning,"Almås , Reidar",URN:NBN:no-nb_digibok_2017062307121,oai:nb.bibsys.no:998321639964702202,342a0bec357d4ac8f60b418f7c5200bc,,,19830101,1983,,nob,Rural communities / Development projects / Project evaluation / Norway / bygdesamfunn / lokalsamfunn,,,Uklassifisert,digibok
51,100566523,"Evaluering av INKO-tjenesten : en empirisk studie av brukerne av bedriftsveiledning, deres forhold til veiledningsorganer og deres behov for veiledning","Ulset , Svein",URN:NBN:no-nb_digibok_2010010604119,oai:nb.bibsys.no:998321625584702202,3394b14eeee4a0c196542f23c817c796,8272960133,Bergen,19830101,1983,,nob,Industrielle bedrifter / Opplysningstjeneste / Småindustri / norge-bedriftsvegledning / bedrifter / konsulentvirksomhet / industri / næringsliv / rådgivning,,,Faglitteratur,digibok
52,100131245,Prosjekt Oppland : en samarbeidsmodell : evaluering av en utprøving,"Bergli , Tor / Vislie , Anne",URN:NBN:no-nb_digibok_2013011506076,oai:nb.bibsys.no:998621089264702202,c975b6ec1476d564e3dc85242eedd7c6,8272620383,[Trondheim],19840101,1984,Norsk voksenpedagogisk institutt,nob,folkehelse / helsetjenester / helse / voksenutdanning / helsekontroll / samarbeid / hjertesykdommer / forebyggende / medisin / helsestell / helsevesen / lokalforvaltning / helselære / helserøkt / helsetjeneste / trening / helsearbeid / forbyggende,,,Faglitteratur,digibok
53,100131314,Alternativ yrkesretta høgre utdanning : evaluering av et forsøk ved Telemark distriktshøgskole 1981-1983 : sluttrapport,"Bergli , Tor / Vislie , Anne",URN:NBN:no-nb_digibok_2013011606062,oai:nb.bibsys.no:998520976114702202,2949597ac63ddea1d78865a201b0fbfa,8272620375,Trondheim,19840101,1984,Norsk voksenpedagogisk institutt,nob,voksenopplæring / yrkesutdanning / pedagogikk / høyere / utdanning / etterutdanning / distriktshøgskoler,,,Faglitteratur,digibok
54,100142643,"Krise- og avlastningsavdeling i barnevernet : evaluering av Avd. Balder, Åsgård skole",,URN:NBN:no-nb_digibok_2013041106021,oai:nb.bibsys.no:998421224354702202,a5cd758a01841e25c926fcd7731aac8a,,,19840101,1984,,nob,barn / ungdom / kriminalitet / barnevern / avlastning / ungdomskriminalitet / spesialskoler,362.74,,Faglitteratur,digibok
55,100193324,Evaluering av ressursanvendelsen i en kirurgisk avdeling,"Janssen , Carl W.",URN:NBN:no-nb_digibok_2013102906112,oai:nb.bibsys.no:990509159164702202,b0c470424adbfdeed3b7991a7c76ce6e,,[Oslo],19840101,1984,Sosialdepartementet,nob,,,,Uklassifisert,digibok
56,100239836,"Ungdomsgarantien i Norden : evaluering av ""4-by-prosjektet""","Kvalbein , Inger Anne",URN:NBN:no-nb_digibok_2015011208012,oai:nb.bibsys.no:990411274394702202,568a9d22e1916f1e2df22542bc433e6b,,Oslo,19840101,1984,,nob,,331.3,,Faglitteratur,digibok
57,100252532,Arkivsystemet EKSARD : evaluering av systeminnføringen i tre statsinstitusjoner,,URN:NBN:no-nb_digibok_2015060108031,oai:nb.bibsys.no:999512629804702202,8ca02410bb69b01db53af52f24be852c,,Oslo,19840101,1984,R-direktoratet,nob,,353.00714,,Faglitteratur,digibok
58,100303438,Evaluering av FoU-virksomhet : problemer og metoder,"Skoie , Hans / Løkke , Sveinnung",URN:NBN:no-nb_digibok_2016071208181,oai:nb.bibsys.no:998521542084702202,acfb6d030c1f6e3775b8dbb5051f6365,8272181312,Oslo,19840101,1984,,nob,forskning / metoder / vitenskap / evaluering / forskningsevaluering / forskning / forsking / forskningspolitikk / utviklingsarbeid,001.4,,Faglitteratur,digibok
59,100310683,BIBLOFIL : evaluering av biblioteksystemet installert i Larvik distriktsbibliotek,"Hunstad , Siv",URN:NBN:no-nb_digibok_2016100409077,oai:nb.bibsys.no:998621274594702202,bb7308913adfc3758d441be4de298549,,Oslo,19840101,1984,Statens bibliotekhøgskole,nob,,025.04,,Faglitteratur,digibok
60,100453022,En eksperimentell evaluering av en atferdsterapeutisk behandlingsmetode av stamming basert på regulert pusteteknikk,"Waterloo , Knut Kuvås",URN:NBN:no-nb_digibok_2010011300030,oai:nb.bibsys.no:998450089784702202,0026940d3e7104c41ba0b7ab54c377e7,,Trondheim,19840101,1984,,und,Stuttering / therapy,,,Uklassifisert,digibok
61,100557868,MEDIA : evaluering av utlånssystemet ved igangsetting i Stavanger bibliotek,"Hunstad , Siv / Holm , Liv A.",URN:NBN:no-nb_digibok_2012050908266,oai:nb.bibsys.no:998620611564702202,f475302fbeb4d7709b13678e0aea4efe,,Oslo,19840101,1984,Statens bibliotekhøgskole,nob,,025.6,,Faglitteratur,digibok
62,100569448,"Likestillingstilskudd - blinkskudd, bomskudd eller påskudd? : en sammendragsrapport fra evaluering av Likestillingstilskuddet. Sluttrapport A","Jevnaker , Birgit Helene",URN:NBN:no-nb_digibok_2010012104031,oai:nb.bibsys.no:998521476354702202,ed86ccc8372e155024674c51f62105da,8272960338,Bergen,19840101,1984,,nob,kvinner / arbeidsmarked / yrkesliv / arbeid / likestilling / arbeidsliv / økonomi,,,Faglitteratur,digibok
63,100087216,Evaluering av tiltaksarbeid i innlandsfylkene. Delrapport 1 : Oppsummering og vurdering av innhold og metoder i aktuell litteratur,"Bolkesjø , Torjus",URN:NBN:no-nb_digibok_2012062206016,oai:nb.bibsys.no:998511192204702202,691ca5bbad1bcb6d2fd88912d16e66cf,8272061104,,19850101,1985,Telemark distriktshøgskole,nob,Distriktsutbygging / Kommunalt tiltaksarbeid / distriktsutbygging / sør-norge,352,,Faglitteratur,digibok
64,100136671,Meyerløkkaprosjektet : evaluering av grupper i samfunnsarbeid - en felles referanseramme,"Thyness , Paul A.",URN:NBN:no-nb_digibok_2013021109041,oai:nb.bibsys.no:998620318184702202,22defb0421503696080e2c3c0109658c,,[Oslo],19850101,1985,,nob,Samfunnsplanlegging / Sosiale forhold / Lokalsamfunn / nærmiljø / oslo,,,Uklassifisert,digibok
65,100189464,Evaluering av Miljø og ledelse i skolen (MOLIS),"Vestre , Svein Egil / Jacobsen , Gunnar Treu / Haraldsen , Eldbjørg Knapp / Seljelid , Terje",URN:NBN:no-nb_digibok_2013122006034,oai:nb.bibsys.no:999308172304702202,7f1f2524c176bacd8ebd711ff9ac9c3b,,[Oslo],19850101,1985,[Grunnskolerådet],nob,kompetanseutvikling / lederutvikling / evaluering / pedagogisk / utviklingsarbeid / molis / ledertrening / skolesosiologi,,,Uklassifisert,digibok
66,100199518,Evaluering av følgelærerforsøket : Ullevål sykepleierhøgskole 1981-1984,"Dalin , Per / Eldevik , Mette",URN:NBN:no-nb_digibok_2014032606075,oai:nb.bibsys.no:999426032734702202,826fcf2476037728c37f2d10c44d8107,,Oslo,19850101,1985,Imtec ; Ullevål sykepleierhøgskole,nob,,,,Faglitteratur,digibok
67,100200347,Evaluering av desentralisert helse- og sosialforvaltning : forsøksvirksomhet i fire prøvebydeler i Oslo : programnotat,,URN:NBN:no-nb_digibok_2014033108022,oai:nb.bibsys.no:998511006194702202,2ebacb71ecc3b41587bf377a430e4670,,,19850101,1985,Norsk institutt for by- og regionforskning,nob,Evaluering (Samfunnsvitenskap) / Bydelshus / Lokalsamfunn,352.94,,Faglitteratur,digibok
68,100202873,Bølerprosjektet : en evaluering av Bøler IF's arbeid med fotball i nærmiljøet,,URN:NBN:no-nb_digibok_2014050805002,oai:nb.bibsys.no:998611014134702202,f7f7d11bf8af557b1f01d47f7e6c698b,,[Oslo],19850101,1985,Norsk institutt for by- og regionforskning,nob,Fotball / Fritidsbeskjeftigelse / Lokalsamfunn,,,Faglitteratur,digibok
69,100204597,En evaluering av studieevalueringer : endringsmuligheter i den maritime høyskoleutdanning,"Lahn , Leif Chr.",URN:NBN:no-nb_digibok_2014051208057,oai:nb.bibsys.no:998721058224702202,1162ad232301e529b300b2e05501305d,,Oslo,19850101,1985,Arbeidsforskningsinstituttene,nob,,,,Uklassifisert,digibok
70,100212250,"Evaluering av redningsdrakten ""Trygg"". Del 1","Påsche , Arvid",URN:NBN:no-nb_digibok_2014070408037,oai:nb.bibsys.no:999824207574702202,c918918bd66f7e882ed50f306b4cdef8,,Trondheim,19850101,1985,SINTEF,nob,sikkerhet,,,Uklassifisert,digibok
71,100212951,"Evaluering av ""Trygg""-redningsdrakt under praktisk bruk. Del 2","Påsche , Arvid",URN:NBN:no-nb_digibok_2014070408036,oai:nb.bibsys.no:999903572954702202,1a6c6b1074cd27d98715d7b267ddfde1,,Trondheim,19850101,1985,SINTEF,nob,sikkerhet,,,Uklassifisert,digibok
72,100225777,Evaluering av forsøk i nærmiljø,"Vislie , Anne",URN:NBN:no-nb_digibok_2014091606051,oai:nb.bibsys.no:998511477714702202,1f04e543a3a040212894e22e368e765d,,[Oslo],19850101,1985,Norsk institutt for by- og regionforskning,nob,Lokalsamfunn / Forskning / boligmiljø / boligundersøkelse,307.3,,Faglitteratur,digibok
